fid,observationid,categoryid,notes,confidence,userid,created_date,updated_date,huc8,hand,distance,twi,slope
2727,2713,6,,,,,,11110103,4.430837631,26.00523186,4.247340679,3.07390523
2728,2714,6,,,,,,11110103,5.988702774,52.01046371,4.287484646,2.448572397
2729,2715,1,,,,,,11110103,0,0,-1,0.127681181
2730,2716,1,,,,,,11110103,0,0,-1,0
2731,2717,1,,,,,,11110103,0,0,-1,0.087655261
2732,2718,2,,,,,,11110103,2.105576038,78.01570129,5.796619892,0.719435215
2733,2719,3,,,,,,11110103,0.470169067,52.01046371,8.667718887,0.964496315
2734,2720,2,,,,,,11110103,0.537231445,36.77695465,7.345510483,1.388830304
2735,2721,2,,,,,,11110103,0,0,-1,2.078597546
2736,2722,5,,,,,,11110103,0.147277921,224.4599609,11.41249275,0.319370806
2737,2723,5,,,,,,11110103,0.610855162,110.7132874,6.87096262,0.283980072
2738,2724,4,,,,,,11110103,2.328187943,130.0261688,8.921824455,0.411744118
2739,2725,2,,,,,,11110103,0.161763012,160.8334808,-1,0
2740,2726,3,,,,,,11110103,0.581466675,33.15029907,5.830962181,1.253965378
2741,2742,1,,,,,,11110103,0,0,-1,3.446320772
2742,2743,1,,,,,,11110103,0,0,-1,4.172623634
2743,2744,6,,,,,,11110103,0,0,-1,8.022894859
2744,2745,10,,,,,,11110103,9.463877678,18.38847733,4.420161724,21.97510147
2745,2746,10,,,,,,11110103,2.262938261,9.194238663,4.770918846,14.87532806
2746,2747,6,,,,,,11110103,0,0,7.380547523,4.183982849
2747,2748,6,,,,,,11110103,0,0,4.388199329,28.33510399
2748,2749,6,,,,,,11110103,0,0,5.41694212,28.34093475
2749,2750,6,,,,,,11110103,0,0,4.567337036,33.1581192
2750,2751,6,,,,,,11110103,0,0,-1,1.730084658
2751,2752,1,,,,,,11110103,0,0,-1,0.037766345
2752,2753,1,,,,,,11110103,0,9.194238663,-1,0
2753,2754,1,,,,,,11110103,0,0,-1,1.929933548
2754,2755,5,,,,,,11110103,0,0,-1,1.024674535
2755,2756,5,,,,,,11110103,0,0,-1,0.79778713
2756,2757,2,,,,,,11110103,0,0,-1,0
2757,2758,2,,,,,,11110103,0,0,-1,0.855112255
2758,2759,10,,,,,,11110103,4.469268322,33.15029907,5.49184227,2.477079868
2759,2760,10,,,,,,11110103,31.89809418,45.97119522,4.605864048,32.86785889
2760,2761,9,,,,,,11110103,7.201538086,137.9135742,-1,1.86725378
2761,2762,6,,,,,,11110103,0,0,5.123710632,17.83991432
2762,2763,6,,,,,,11110103,6.214604855,110.330864,4.318418026,11.89798737
2763,2764,6,,,,,,11110103,0,0,10.41606998,7.814912319
2764,2765,6,,,,,,11110103,1.121398926,45.97119522,7.112926006,2.868770599
2765,2766,1,,,,,,11110103,0,0,-1,0.085796356
2766,2767,1,,,,,,11110103,0,0,12.26945972,0.618427455
2767,2768,1,,,,,,11110103,0,0,-1,0.071366489
2768,2769,2,,,,,,11110103,0,0,7.199792862,1.090919018
2769,2770,2,,,,,,11110103,0,0,6.173474789,0.495685548
2770,2771,5,,,,,,11110103,0,0,6.37252903,0.56051898
2771,2772,5,,,,,,11110103,0,0,6.552821159,2.037060976
2772,2773,5,,,,,,11110103,0,0,8.291968346,0.784016132
2773,2774,2,,,,,,11110103,0,0,6.709001064,0.488366067
2774,2775,2,,,,,,11110103,0,0,-1,0.598672628
2775,2776,4,,,,,,11110103,0,0,6.212267876,0.365620196
2776,2777,1,,,,,,11110103,0,0,-1,0.699085832
2777,2778,5,,,,,,11110103,3.397277832,84.76669312,4.301747322,13.02244282
2778,2779,5,,,,,,11110103,3.402631521,18.38847733,10.28129387,0.940810919
2779,2780,4,,,,,,11110103,2.113192558,94.66048431,6.926662922,0.262493044
2780,2781,6,,,,,,11110103,5.425024033,137.9135742,6.666287899,5.109390259
2781,2782,8,,,,,,11110103,14.96156597,350.1061707,10.67524624,1.993085027
2782,2783,6,,,,,,11110103,5.110826969,82.74815369,6.064879417,16.13889885
2783,2784,5,,,,,,11110103,4.014433861,64.35967255,8.690335274,0.84136039
2784,2785,3,,,,,,11110103,0.425857604,53.61116028,13.86022186,0.605176032
2785,2786,2,,,,,,10030201,10.69492626,37.52227402,-1,4.33627224
2786,2787,1,,,,,,10030201,0,0,-1,4.847788811
2787,2788,1,,,,,,10030201,0,0,8.981633186,1.239571214
2788,2789,2,,,,,,10030201,3.528354645,33.56093979,7.174653053,3.887114286
2789,2790,2,,,,,,10030201,5.541424274,33.56093979,6.424777985,8.912890434
2790,2791,1,,,,,,10030201,0,0,8.518725395,5.760865688
